   0.00000000E+00   0.16104739E-04   0.11149434E-04   0.16104739E-04   0.11149434E-04
   0.50000000E-01   0.14627473E-03   0.10126712E-03   0.14627473E-03   0.10126712E-03
   0.10000000E+00   0.12257661E-02   0.84860733E-03   0.12257661E-02   0.84860733E-03
   0.15000000E+00   0.98433765E-02   0.68146453E-02   0.98433765E-02   0.68146453E-02
   0.20000000E+00   0.68691356E-01   0.47555554E-01   0.68691356E-01   0.47555554E-01
   0.25000000E+00   0.24249173E+00   0.16787889E+00   0.24249173E+00   0.16787889E+00
   0.30000000E+00   0.33941353E+00   0.23497860E+00   0.33941353E+00   0.23497860E+00
   0.35000000E+00   0.36302316E+00   0.25132372E+00   0.36302316E+00   0.25132372E+00
   0.40000000E+00   0.36492992E+00   0.25264379E+00   0.36492992E+00   0.25264379E+00
   0.45000000E+00   0.35960925E+00   0.24896025E+00   0.35960925E+00   0.24896025E+00
   0.50000000E+00   0.35253618E+00   0.24406351E+00   0.35253618E+00   0.24406351E+00
   0.55000000E+00   0.34741647E+00   0.24051910E+00   0.34741647E+00   0.24051910E+00
   0.60000000E+00   0.34697898E+00   0.24021622E+00   0.34697898E+00   0.24021622E+00
   0.65000000E+00   0.35165853E+00   0.24345591E+00   0.35165853E+00   0.24345591E+00
   0.70000000E+00   0.35865950E+00   0.24830273E+00   0.35865950E+00   0.24830273E+00
   0.75000000E+00   0.36393239E+00   0.25195320E+00   0.36393239E+00   0.25195320E+00
   0.80000000E+00   0.36517667E+00   0.25281462E+00   0.36517667E+00   0.25281462E+00
   0.85000000E+00   0.36252575E+00   0.25097936E+00   0.36252575E+00   0.25097936E+00
   0.90000000E+00   0.35760860E+00   0.24757518E+00   0.35760860E+00   0.24757518E+00
   0.95000000E+00   0.35268075E+00   0.24416359E+00   0.35268075E+00   0.24416359E+00
   0.10000000E+01   0.34998421E+00   0.24229676E+00   0.34998421E+00   0.24229676E+00
